input,output,metadata
"tiene solo 2 o 3 dimensiones, sino cientos o miles (alta
dimensionalidad) para mapear todo el lenguaje humano.
figura 3. representaci ón conceptual de tokens distribuidos en un espacio de
caracter´ısticas de tres dimensiones (3d).
iv-f. similaridad entre vectores
al tener las palabras representadas como coordenadas en
un mapa, el sistema puede usar matem ática para calcular qu é
tan parecidas son. la regla es simple:vectores cercanos sig-
nifican palabras con significados parecidos(como “casa” y
“hogar”), mientras quevectores lejanos significan conceptos
diferentes.
para medir num éricamente esta cercan ´ıa en el mapa, se
usan principalmente dos f órmulas matem áticas descritas en el
cuadro iv.
tabla iv
m ´etricas paramedirsimilaridad entrevectores
métrica ¿c ómo funciona de forma simple?",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 15, ""total_chunks"": 25}"
"cuadro iv.
tabla iv
m ´etricas paramedirsimilaridad entrevectores
métrica ¿c ómo funciona de forma simple?
distancia euclidianamide la separaci ón en l ´ınea recta entre dos
puntos. calcula qu é tan lejos est á un t érmino
del otro.
similitud del cosenoeval úa el ángulo que se forma entre los dos
vectores. es la m ás usada porque prioriza la di-
rección (el significado) sobre el largo del vector.
las fórmulas matemáticas exactas que utiliza el sistema para
estos c álculos son las siguientes:
distancia euclidiana:d(a,b) =
(ai −b i)2 (2)
similitud del coseno: sim(a,b) = a·b
∥a∥∥b∥ (3)
cuando el ángulo en la similitud del coseno es más pequeño,
significa que los dos t érminos comparten un contexto casi
idéntico en el modelo de lenguaje.
v. embeddings y capacidades de los llms",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 16, ""total_chunks"": 25}"
"significa que los dos t érminos comparten un contexto casi
idéntico en el modelo de lenguaje.
v. embeddings y capacidades de los llms
v-a. ¿qu é son los embeddings?
losembeddingsson listas de n úmeros (vectores) que
representan el significado real de una palabra, un pedazo
de palabra o una frase completa dentro de un mapa de alta
dimensión.
a diferencia de los ids de tokenizaci ón simples, un em-
bedding captura el significado profundo y el contexto de las
palabras. el flujo para crearlos y usarlos sigue tres pasos
básicos:
1.tokenizaci ón:el texto se corta en unidades m ´ınimas
(tokens).
2.mapeo vectorial:cada token se convierte en su vector
continuo (embedding) dentro del mapa matem ático.
3.operaci ón y comparaci ón:los vectores se operan",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 17, ""total_chunks"": 25}"
"continuo (embedding) dentro del mapa matem ático.
3.operaci ón y comparaci ón:los vectores se operan
matemáticamente (sumas o restas) y se mide su similitud
para entender c ómo se relacionan las ideas.
v-a1. embeddings de frases (sentence embeddings):
cuando los modelos analizan oraciones completas en lugar
de palabras sueltas, se generan embeddings de frases. su gran
ventaja es que capturan la idea global y la intenci ón completa
de un texto, permitiendo comparar significados e identificar
intenciones similares aunque se usen palabras totalmente dis-
tintas.
[pagina 4]
v-b. capacidades emergentes
gracias a que son entrenados con bloques gigantescos de
datos y usan la arquitectura detransformers, los llms
desarrollancapacidades emergentes. estas son habilidades",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 18, ""total_chunks"": 25}"
"datos y usan la arquitectura detransformers, los llms
desarrollancapacidades emergentes. estas son habilidades
que aparecen solas por el propio aprendizaje del modelo y
que nadie program ó a mano. en el cuadro v se detallan las
principales:
tabla v
capacidadesemergentes de losmodelos delenguaje
capacidad ¿en qu é consiste de forma simple?
comprensión contextualentienden el significado exacto de una palabra
según las oraciones que la rodean.
generación coherenteredactan, traducen o resumen textos mantenien-
do un mismo estilo y consistencia fluida.
razonamientoresuelven problemas de l ógica, explican pasos
detallados y trazan estrategias sencillas.
aprendizaje en el promptadaptan su tono o comportamiento usando los
ejemplos que el usuario les da en el mismo chat
(in-context learning).",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 19, ""total_chunks"": 25}"
"aprendizaje en el promptadaptan su tono o comportamiento usando los
ejemplos que el usuario les da en el mismo chat
(in-context learning).
multitareahacen muchas funciones distintas (programar,
clasificar, dialogar) sin cambiar su matriz inter-
v-c. limitaciones cr ´ıticas de los modelos
a pesar de sus avanzadas capacidades, los llms actuales
se enfrentan a problemas importantes que se resumen en el
cuadro vi.
tabla vi
limitacionesprincipales de losmodelos delenguaje
limitación ¿en qu é consiste de forma simple?
alucinacionesel modelo inventa respuestas falsas o err óneas,
pero las redacta con un tono muy seguro y
convincente.
memoria limitadano recuerdan cosas de chats pasados si la in-
formación supera el tama ño de su ventana de
contexto actual.",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 20, ""total_chunks"": 25}"
"convincente.
memoria limitadano recuerdan cosas de chats pasados si la in-
formación supera el tama ño de su ventana de
contexto actual.
conocimiento est áticosolo saben lo que hab ´ıa en internet hasta la fecha
en que se entrenaron; no se actualizan en tiempo
real.
costos computacionalesentrenarlos y usarlos a diario requiere servido-
res gigantescos, mucha energ ´ıa y un alto costo
económico.
vi. generaci ´on aumentada por
recuperaci ´on (rag)
como soluci ón directa a los problemas de alucinaciones
y conocimiento est ático de los llms, surge la t écnica de
generación aumentada por recuperación (rag). consiste
en conectar el modelo con un buscador externo (retriever) para
extraer datos actualizados o privados justo en el momento de
la consulta.",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 21, ""total_chunks"": 25}"
"en conectar el modelo con un buscador externo (retriever) para
extraer datos actualizados o privados justo en el momento de
la consulta.
vi-a. preparaci ón de los datos: ingesta y chunking
antes de que el sistema pueda buscar informaci ón, los
documentos deben pasar por un proceso de preparaci ón que
se detalla en el cuadro vii.
tabla vii
etapas deingesta yfragmentaci ´on dedocumentos
etapa ¿qu é se hace de forma simple?
preparaciónse juntan, limpian y centralizan todos los archi-
vos o bases de datos que se van a usar.
chunkingel texto largo se corta en fragmentos peque ños
e independientes llamadoschunks(de 200 a 500
tokens).
vectorizacióncada pedazo se pasa por un modelo de embed-
dings para convertirlo en un vector con signifi-
cado sem ántico.
vi-b. almacenamiento y recuperaci ón",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 22, ""total_chunks"": 25}"
"dings para convertirlo en un vector con signifi-
cado sem ántico.
vi-b. almacenamiento y recuperaci ón
vi-b1. indexaci ón:los vectores resultantes se guardan
en bases de datos vectoriales especializadas (comoqdrant,
pineconeofaiss). aqu ´ı se almacena tanto el vector (para
hacer b úsquedas r ápidas) como sumetadata, que guarda el
texto original del fragmento.
vi-b2. consulta o recuperaci ón:cuando el usuario hace
una pregunta, el sistema busca los fragmentos m ás relevantes
mediante los siguientes pasos:
1. convierte la pregunta del usuario en un embedding
(vector).
2. calcula la similitud matem ática contra todos los vectores
guardados en la base de datos.
3. extrae los mejores resultados (los conocidos como el
top-km ás cercanos).
esto permite una”b úsqueda por significado”en lugar de",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 23, ""total_chunks"": 25}"
"3. extrae los mejores resultados (los conocidos como el
top-km ás cercanos).
esto permite una”b úsqueda por significado”en lugar de
buscar por palabras exactas.
vi-b3. aumentaci ón y generaci ón:los fragmentos recu-
perados se pegan dentro de una plantilla de texto (prompt)
junto a la pregunta original del usuario. este bloque de
información sirve como base de conocimientos, obligando al
llm a dar una respuesta basada puramente en la evidencia
real encontrada.
vi-c. el ecosistema completo de la arquitectura rag
en resumen, una arquitectura rag funciona como un eco-
sistema dividido en dos fases operativas principales descritas
en el cuadro viii.
tabla viii
fasesprincipales de laarquitecturarag
fase acci ón del sistema
pre-producciónlos documentos se limpian, se cortan enchunks,",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 24, ""total_chunks"": 25}"
"tabla viii
fasesprincipales de laarquitecturarag
fase acci ón del sistema
pre-producciónlos documentos se limpian, se cortan enchunks,
se vectorizan y se guardan en la base de datos.
producciónel usuario pregunta, el buscador encuentra los
mejores datos, se los inyecta al prompt y el llm
responde.
[pagina 5]
como se ilustra en la fig. 4, la combinaci ón de ambas fases
permite superar el conocimiento est ático del modelo, logrando
respuestas mucho m ás precisas y fundamentadas.
figura 4. diagrama general de la arquitectura rag y el flujo de los datos.",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_1.pdf"", ""autor"": ""Steven Sequeira Araya"", ""tema_principal"": ""I. DUDAS"", ""secciones"": ""I. DUDAS, II. NOTICIAS DE LA SEMANA, III. FUNDAMENTOS DE LOS MODELOS DE, IV. EL PROCESO DE TOKENIZACI ´ON, V. EMBEDDINGS Y CAPACIDADES DE LOS LLMS"", ""chunk_numero"": 25, ""total_chunks"": 25}"
"[pagina 1]
fundamentos, arquitectura y estado del arte de los
modelos de lenguaje grandes (llms) y rag
1er nahomi bola ños valverde
ingenier´ıa en computaci ón
tecnológico de costa rica
cartago, costa rica
nbolanos@estudiantec.cr
resumen—este documento presenta una s ´ıntesis exhaustiva
sobre el funcionamiento de los modelos fundacionales y los
modelos de lenguaje grandes (llms). se aborda la transici ón
técnica hacia arquitecturas modulares, el estado del arte con
modelos multimodales recientes y los fundamentos del proce-
samiento de lenguaje natural, incluyendo la tokenizaci ón y el
mapeo en espacios vectoriales mediante embeddings. asimismo,
se analizan las m étricas matem áticas para el c álculo de similitud
semántica y se detallan las limitaciones inherentes de los llms.",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_2.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA"", ""secciones"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA, II. ESTADO DELARTE YNOTICIASTECNOL ´OGICAS, III. FUNDAMENTOS DE LOSLLMS, IV. PROCESAMIENTO DETEXTO: TOKENIZACI ´ON, V. EMBEDDINGS YESPACIOSVECTORIALES"", ""chunk_numero"": 1, ""total_chunks"": 13}"
"se analizan las m étricas matem áticas para el c álculo de similitud
semántica y se detallan las limitaciones inherentes de los llms.
finalmente, se expone la arquitectura de generaci ón aumentada
por recuperación (rag) como la soluci ón de ingenier´ıa estándar
para mitigar las alucinaciones y el conocimiento est ático en
aplicaciones de inteligencia artificial.
index terms—modelos de lenguaje grandes (llm), toke-
nización, espacio vectorial, similitud del coseno, generaci ón
aumentada por recuperaci ón (rag), modelos fundacionales.
i. introducci ´on ydiscusi ´ont ´ecnica
la industria de la inteligencia artificial (ia) ha experi-
mentado un cambio de paradigma significativo. se ha pasado
de entrenar modelos propios desde cero (machine learning",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_2.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA"", ""secciones"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA, II. ESTADO DELARTE YNOTICIASTECNOL ´OGICAS, III. FUNDAMENTOS DE LOSLLMS, IV. PROCESAMIENTO DETEXTO: TOKENIZACI ´ON, V. EMBEDDINGS YESPACIOSVECTORIALES"", ""chunk_numero"": 2, ""total_chunks"": 13}"
"mentado un cambio de paradigma significativo. se ha pasado
de entrenar modelos propios desde cero (machine learning
tradicional) a la utilización demodelos fundacionales(foun-
dational models), los cuales son pre-entrenados con cantida-
des masivas de datos. este avance ha dado lugar a nuevos
roles profesionales, tales como losai engineersyprompt
engineers, cuyo objetivo es integrar grandes modelos (gpt-4,
claude, gemini) en aplicaciones empresariales espec ´ıficas.
i-a. mejores pr ácticas y herramientas
durante las sesiones de desarrollo, se establecieron linea-
mientos t écnicos cr´ıticos:
modularidad del c ódigo:se recomienda la transici ón
desde el uso exclusivo dejupyter notebookshaciascripts
modulares en formato.py.
gestión de configuraciones:se reportaron fallas de",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_2.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA"", ""secciones"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA, II. ESTADO DELARTE YNOTICIASTECNOL ´OGICAS, III. FUNDAMENTOS DE LOSLLMS, IV. PROCESAMIENTO DETEXTO: TOKENIZACI ´ON, V. EMBEDDINGS YESPACIOSVECTORIALES"", ""chunk_numero"": 3, ""total_chunks"": 13}"
"desde el uso exclusivo dejupyter notebookshaciascripts
modulares en formato.py.
gestión de configuraciones:se reportaron fallas de
compatibilidad al usar decoradores (@) de la librer ´ıa
hydraen entornos interactivos (notebooks). la soluci ón
óptima es modularizar los componentes depytorch
lightningen archivos.pypara una correcta ejecuci ón.
arquitectura de autoencoders:se valid ó la adaptaci ón
de un autoencoder basado en perceptr ón multicapa a
redes neuronales convolucionales (cnn), destacando
la importancia de mantener unespacio latentecontinuo.
documento basado en los apuntes de clase del 21 de mayo
ii. estado delarte ynoticiastecnol ´ogicas
el panorama actual de la ia generativa evoluciona r ápida-
mente, destacando los siguientes hitos recientes:",,"{""semana"": 13, ""fecha"": ""2026-05-21"", ""nombre_archivo"": ""13_SEMANA_AI_20260521_2.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA"", ""secciones"": ""I. INTRODUCCI ´ON YDISCUSI ´ONT ´ECNICA, II. ESTADO DELARTE YNOTICIASTECNOL ´OGICAS, III. FUNDAMENTOS DE LOSLLMS, IV. PROCESAMIENTO DETEXTO: TOKENIZACI ´ON, V. EMBEDDINGS YESPACIOSVECTORIALES"", ""chunk_numero"": 4, ""total_chunks"": 13}"
